rank, team, skill
9747, 52766E, -114.60656699248464
9748, 63544B, -114.99732172294728
9749, 61526M, -115.02647414448138
9750, 87201Z, -114.5252704288151
9751, 76975A, -115.22728718551912
9752, 16859B, -115.27125907856316
9753, 744A, -115.19943853883811
9754, 18080U, -115.6366822828193
9755, 4604S, -113.71420077158119
9756, 81720V, -110.88628981076158
9757, 92641A, -114.95783597399564
9758, 90K, -115.99197543775549
9759, 1316A, -115.17726718707343
9760, 70663X, -116.08344477749314
9761, 12821B, -114.50197815902466
9762, 1898J, -115.9066406245948
9763, 65100B, -114.06215531043317
9764, 6374X, -116.16388234070654
9765, 21A, -115.94511542156931
9766, 2103X, -115.94232851096447
9767, 40404R, -116.28161189815427
9768, 221A, -115.83612936431985
9769, 84221A, -115.19873359742309
9770, 83686B, -116.18729159277467
9771, 18692A, -115.40019459718252
9772, 43426E, -116.44886861955646
9773, 33993B, -116.11818079864995
9774, 80119C, -114.60075081013841
9775, 48643B, -116.63051280160448
9776, 77775M, -116.34342017883597
9777, 56727E, -116.39299420881646
9778, 87620M, -116.28028621144554
9779, 4073G, -116.89876133017924
9780, 95694J, -115.77406359095957
9781, 12356W, -116.01424410346426
9782, 1295A, -114.26165044411685
9783, 31319B, -116.31364851544322
9784, 85963C, -116.0077034082911
9785, 19412B, -116.5340269003175
9786, 68688A, -116.87332526425008
9787, 38502B, -116.73221776942793
9788, 19140A, -117.08381168549073
9789, 321E, -116.32724350320441
9790, 88825C, -115.11782862707969
9791, 10458F, -116.65490353817054
9792, 687G, -116.57707305142954
9793, 3948B, -117.42716542139557
9794, 90235A, -117.33051477395938
9795, 38336C, -116.91938159949521
9796, 65292D, -115.17564026850965
9797, 97987A, -115.58136463416675
9798, 13115B, -116.79442768480702
9799, 19161B, -116.83299618396798
9800, 40324A, -117.5388860214008
9801, 99689D, -116.38354750604928
9802, 59236A, -115.86204509358622
9803, 47874K, -117.04738091931654
9804, 10054C, -117.61828928639513
9805, 9901E, -117.13590637489601
9806, 23064D, -116.63589411055054
9807, 12691B, -116.81296697081228
9808, 75016F, -115.50115922285741
9809, 15520B, -117.6950802787872
9810, 36316A, -116.91025157375515
9811, 17528C, -116.07424885423154
9812, 920A, -116.96061557275881
9813, 38284A, -117.50647256316199
9814, 2713B, -116.6749098362694
9815, 60053H, -117.7944417988065
9816, 2348A, -116.0179098618947
9817, 96223A, -117.52798339039248
9818, 99588M, -118.385360674289
9819, 32563D, -118.39553981706177
9820, 12896A, -117.7298642037195
9821, 1177C, -115.25975705183878
9822, 703D, -117.90560900956211
9823, 6743B, -117.29013489387438
9824, 92610D, -117.84657293759503
9825, 81218H, -117.57434739042542
9826, 99499B, -117.77244182775047
9827, 67101A, -118.46883034657111
9828, 97191A, -118.47678435737656
9829, 27905D, -117.82142947970702
9830, 45009S, -118.32227110847728
9831, 804F, -117.71560117706937
9832, 4288Z, -118.85166829062663
9833, 34430B, -117.9152401351352
9834, 31645B, -118.43537487570049
9835, 95M, -117.60027097988913
9836, 77761E, -118.27886874004004
9837, 78705E, -118.00753278472715
9838, 91320S, -116.3003187868615
9839, 1481N, -117.81909898560252
9840, 49182C, -118.18020444459935
9841, 25400B, -118.37123330960532
9842, 83988A, -116.70057324100598
9843, 89878A, -118.22657380443182
9844, 6277A, -118.76159207172861
9845, 13490A, -116.7474692737173
9846, 44860A, -118.45424981505784
9847, 59822B, -118.10956598471799
9848, 93607D, -116.96318418633348
9849, 17425B, -117.89015987213673
9850, 23004C, -118.31569506315002
9851, 54254B, -118.99732356033604
9852, 46420B, -117.66631763281302
9853, 16018D, -118.39126536342613
9854, 26453E, -117.06548646568424
9855, 29577A, -118.4479021799093
9856, 12781B, -118.69367436960069
9857, 11581M, -118.38617696388809
9858, 4642V, -118.74022462325337
9859, 18760A, -118.63614330784459
9860, 13312X, -117.32957567538429
9861, 9257T, -119.03599624060772
9862, 62347A, -119.38567610414297
9863, 25780C, -118.91626615206397
9864, 11432A, -119.4713273294386
9865, 2435X, -119.24849229883067
9866, 14082E, -119.41696918612416
9867, 75693G, -118.757080009254
9868, 46420A, -119.43915598822068
9869, 31392C, -119.5298446818781
9870, 47359A, -118.92710620504597
9871, 5971B, -119.27198759377877
9872, 3324P, -119.30244983600954
9873, 61783A, -119.1368714522522
9874, 99088K, -119.51042509818623
9875, 3249P, -119.83102423895292
9876, 88881B, -118.49380568476839
9877, 21028A, -119.69048352017779
9878, 917A, -119.71083855592963
9879, 7093A, -119.12116050973567
9880, 45489A, -119.28149071621431
9881, 87490H, -119.35766982924738
9882, 4405S, -119.69476764136685
9883, 82T, -119.84741450013226
9884, 35768X, -119.35002595488167
9885, 4205J, -119.90652824797147
9886, 751E, -119.13817031787526
9887, 67002H, -118.99532626180726
9888, 68059A, -119.70267553149462
9889, 99689C, -119.91680996991776
9890, 938S, -120.28834135567244
9891, 1509R, -119.87612776928708
9892, 244T, -115.37554963373347
9893, 13312A, -118.39257590895001
9894, 70674B, -119.11399154163922
9895, 68763F, -119.63905924977934
9896, 2698K, -117.04144801428914
9897, 4454W, -121.01050966083302
9898, 77786J, -118.66199071621628
9899, 80S, -120.71215208607718
9900, 97038D, -120.69243884341059
9901, 29088E, -119.3366540213294
9902, 48321U, -117.83744580895421
9903, 1038A, -117.39373943752335
9904, 54200A, -119.91174865852258
9905, 69247C, -120.47613716551548
9906, 79419Z, -117.44635514909983
9907, 5928A, -120.57016791580308
9908, 77859G, -120.4375844730524
9909, 9946A, -120.28703128816251
9910, 3512A, -120.66408357714309
9911, 5515A, -120.71461991787407
9912, 16523A, -120.24871483184222
9913, 65665A, -119.27927959831706
9914, 158C, -121.13034339137022
9915, 25312T, -120.61707896993545
9916, 2915C, -119.15713499572132
9917, 95230B, -120.85928944431711
9918, 41295B, -120.53045075914505
9919, 56860Z, -119.55540416523064
9920, 39545B, -120.90534244221918
9921, 67772Z, -121.33686287695139
9922, 7784M, -120.81773852448671
9923, 72527M, -121.51193569494396
9924, 3724P, -121.24797096562935
9925, 68561C, -120.72873689322395
9926, 6364Y, -121.25997589712004
9927, 9652V, -119.12149323346235
9928, 1599C, -121.63761462243052
9929, 96433G, -119.83032272181885
9930, 24118F, -121.52160180594589
9931, 9181R, -121.61448146594121
9932, 56448B, -121.40239039606422
9933, 9296C, -122.07401431609476
9934, 5477S, -119.91789068934668
9935, 321F, -119.49745543284902
9936, 75409E, -121.59882986289036
9937, 377A, -120.98708821254968
9938, 49408B, -119.65635301309321
9939, 10515X, -121.75805784168304
9940, 877S, -121.68767177262777
9941, 79793E, -122.10806353102464
9942, 1069F, -122.11041680725033
9943, 87546C, -122.10605522668762
9944, 16552C, -121.79370105873288
9945, 1532A, -122.44403310676896
9946, 63603D, -121.97965799195042
9947, 54057B, -122.35423415073704
9948, 41870F, -120.70181474145932
9949, 8686S, -121.9128894946825
9950, 47061B, -121.67116184529009
9951, 4148F, -119.85285420004278
9952, 9458A, -122.10505465107141
9953, 96428D, -122.44575129488041
9954, 2935A, -120.47630199630802
9955, 3332A, -123.031489945542
9956, 15981A, -122.91066893088336
9957, 70663A, -122.90577285524071
9958, 5059A, -122.95089253239861
9959, 22204J, -121.94853729449144
9960, 7983M, -123.04653275250388
9961, 9460A, -122.55715420166689
9962, 41658D, -122.47380261001503
9963, 52455C, -122.47929979308734
9964, 10299A, -122.3423727784752
9965, 98549K, -122.18784582818503
9966, 14344B, -123.02473845895312
9967, 75442J, -121.25065976619918
9968, 87895B, -122.8864058052958
9969, 78685A, -121.43354650376783
9970, 1055A, -123.28731212103085
9971, 33328C, -122.9774782277947
9972, 73805P, -122.9922228339583
9973, 40976B, -120.48033415175875
9974, 54932A, -122.41248539665335
9975, 11055F, -122.03882341740795
9976, 4033D, -120.21863198944396
9977, 244X, -118.3866604326447
9978, 9296A, -123.61916780776292
9979, 29607A, -122.13501379631727
9980, 59200C, -121.50674707294118
9981, 727B, -123.56075438533006
9982, 9039X, -123.85260317383648
9983, 43125B, -122.87994919436215
9984, 1541B, -123.31154130954629
9985, 43160K, -122.89135051177712
9986, 27922F, -123.07173674625373
9987, 49637B, -123.76979177588987
9988, 63857J, -121.66509581391325
9989, 10261A, -123.29607300474325
9990, 84212B, -122.964925909986
9991, 7842R, -123.13981523516728
9992, 587X, -123.47997988295546
9993, 44860Z, -123.5279170853328
9994, 416B, -123.35480954295625
9995, 76903B, -123.19263660860015
9996, 99088C, -123.04659908067617
9997, 673A, -123.55108184379569
9998, 39840B, -121.74345540872017
9999, 52718D, -124.5706195721057
10000, 46652D, -123.52634272217983
10001, 12601C, -123.25037397145675
10002, 9950S, -123.78793951213306
10003, 3348A, -124.29541288906441
10004, 2148F, -123.47695615367307
10005, 50825C, -123.6698252328358
10006, 6546B, -123.4982481796921
10007, 7618A, -122.58011952506075
10008, 99872A, -123.59268819874153
10009, 43280D, -123.99619314995657
10010, 33521A, -122.31882113069723
10011, 1660A, -123.05122664177964
10012, 52311P, -123.74768432741998
10013, 10261B, -123.95179053585863
10014, 51648B, -124.48228164592574
10015, 17023A, -123.51925592619324
10016, 587Z, -122.0204329799589
10017, 33848X, -124.55577209286989
10018, 24523C, -123.85354460176467
10019, 499D, -123.77486989838391
10020, 27672A, -123.60607967009175
10021, 1737C, -124.29678366294735
10022, 61170B, -124.02264386106037
10023, 41469C, -124.0453999741053
10024, 27301B, -124.45577324746232
10025, 79014C, -124.6746635203856
10026, 45201A, -123.92965126427467
10027, 28401A, -123.62102223000828
10028, 95559C, -124.94020414144185
10029, 30062B, -123.98219195940995
10030, 73805D, -124.68827325920924
10031, 9784A, -124.39323074600017
10032, 14344T, -124.92487705215302
10033, 1247B, -124.91640780143055
10034, 45123A, -124.2987531478562
10035, 826B, -122.63898183779354
10036, 17505C, -124.3440865753728
10037, 81207A, -124.15264484992323
10038, 6845E, -124.52741494845708
10039, 93000B, -124.94034457426072
10040, 82849A, -124.2685311192285
10041, 70663S, -125.31123022140807
10042, 95206M, -124.13532672905859
10043, 25728A, -125.18755158521138
10044, 98549M, -124.74413962570046
10045, 12169A, -122.8946365473231
10046, 61466A, -125.42521842917338
10047, 92315P, -124.68272509941528
10048, 1282B, -122.34109591094999
10049, 2142S, -125.74892573183968
10050, 96715C, -125.41905702291604
10051, 2148B, -124.92916157764135
10052, 6848C, -124.35203296128493
10053, 66784A, -125.0814448527949
10054, 6422A, -124.7539000161967
10055, 3774Y, -122.94836548236124
10056, 3859D, -124.89173144874549
10057, 6219E, -123.91675862220237
10058, 75089B, -125.09652848719031
10059, 4979A, -125.81838786710442
10060, 4694D, -125.23585519250929
10061, 17760W, -126.08837875640567
10062, 17528M, -122.9661805134481
10063, 2294B, -125.87027631849358
10064, 45028A, -125.0038259138361
10065, 78780B, -125.06549530844342
10066, 96432A, -125.42055696007462
10067, 46385B, -126.16760577226337
10068, 41469B, -123.0139421087215
10069, 52718J, -126.88735865203236
10070, 72751C, -126.06376842818727
10071, 44287B, -125.91184725098138
10072, 77083A, -125.97301419395565
10073, 9343B, -125.8212170588142
10074, 18345D, -121.47781243307023
10075, 8615A, -126.03605041236692
10076, 58690B, -126.05449469367305
10077, 97625B, -125.90733287159401
10078, 17004A, -125.91120627249956
10079, 23811R, -126.60484814719409
10080, 77020R, -124.11170289769056
10081, 44851A, -125.43615019456207
10082, 49922A, -125.98971363998955
10083, 45255A, -126.32600864425972
10084, 3743F, -126.37709347285639
10085, 99088G, -125.36552256335935
10086, 13205C, -126.21911841856385
10087, 4647B, -125.72531038354622
10088, 22796A, -126.40309931715262
10089, 99064A, -126.42984967904484
10090, 14082G, -126.9780238998973
10091, 7842G, -126.2721527801586
10092, 73806B, -126.61379205030036
10093, 13980A, -126.67444232322008
10094, 20086B, -126.34185003259404
10095, 47743A, -126.52910948689336
10096, 96985C, -126.91657222566579
10097, 30417C, -126.23491922155625
10098, 26453D, -125.89223748861134
10099, 6364V, -126.91883378029762
10100, 2245B, -125.09730615426066
10101, 650S, -127.11822029897486
10102, 38149A, -126.9835923748173
10103, 58655A, -126.16610794459258
10104, 12621A, -126.85266912254141
10105, 37167R, -126.55471193691311
10106, 73277A, -126.5523894594603
10107, 88899C, -126.43669049162105
10108, 38084A, -125.26469714504286
10109, 85301B, -126.01910463131199
10110, 45197B, -125.23357149899448
10111, 85082C, -126.92023474248327
10112, 9594E, -127.1237971991398
10113, 48750V, -126.5970108311252
10114, 64544A, -126.43851481083775
10115, 1064F, -126.80478253870238
10116, 13247B, -126.80603789454742
10117, 34020C, -127.00403331388397
10118, 8113A, -127.19784258306373
10119, 1251A, -127.21569145353763
10120, 594M, -126.8861871553782
10121, 25565B, -127.260154504613
10122, 76058A, -126.46994096635046
10123, 90812A, -125.47383094905275
10124, 12319Y, -126.57352735885956
10125, 62876D, -127.34082966156477
10126, 99196S, -124.51403249676305
10127, 2312E, -125.93433730833061
10128, 615B, -127.6165007741297
10129, 50480B, -127.29397459628987
10130, 1509E, -127.47291483263402
10131, 3271A, -127.45259769807825
10132, 72203A, -127.79875404821172
10133, 30134B, -127.95837403156158
10134, 421D, -127.96007790681792
10135, 18316C, -127.62716127475386
10136, 5868H, -124.56917115073308
10137, 13341B, -128.0403187426619
10138, 34844B, -128.06463561744778
10139, 55151F, -127.94152047202869
10140, 11055D, -126.92391467455265
10141, 4454V, -128.6798466574922
10142, 70030B, -127.68219925261452
10143, 36147A, -127.93523806127125
10144, 16645C, -127.5814085779788
10145, 17380B, -127.77367730441907
10146, 30049C, -127.44117563602335
10147, 59787M, -127.77782481322544
10148, 67915B, -127.34383737290698
10149, 6980A, -128.19078875822225
10150, 84636C, -125.91257111669401
10151, 12271B, -125.74879077838263
10152, 46013A, -128.80017990338047
10153, 4613C, -126.45416846943687
10154, 7135M, -128.8037213737313
10155, 4610R, -128.8684018795235
10156, 13481D, -128.49575973259542
10157, 55301A, -128.4980819144901
10158, 12999M, -128.5265146319514
10159, 54566B, -128.25951744234246
10160, 13727A, -128.67006345102814
10161, 99212C, -128.34957898410372
10162, 14593A, -128.23111186245518
10163, 90242E, -128.59163990422667
10164, 54755H, -128.5893556043556
10165, 550D, -128.46246383387162
10166, 34113D, -128.13161392700871
10167, 85305A, -128.17521980548526
10168, 5160A, -128.36687921394883
10169, 11591K, -128.69930331656545
10170, 6603T, -128.40647942905377
10171, 17529E, -129.2271222185403
10172, 221Y, -129.27651181672312
10173, 3636C, -128.77555924636607
10174, 1541C, -128.87255863613782
10175, 10647E, -129.30897419894137
10176, 56029A, -128.68933226507914
10177, 57225G, -129.21339832579764
10178, 27455A, -129.44688213688246
10179, 84443H, -129.0356899698426
10180, 32321A, -129.39958764290606
10181, 24119A, -129.15254239516315
10182, 55577T, -129.41033258161406
10183, 1868X, -129.98862315166582
10184, 40976A, -127.99986999765042
10185, 14344E, -129.6877887846789
10186, 10012W, -129.28719259809228
10187, 4405W, -129.6874343541053
10188, 99977B, -129.1998555024435
10189, 94151A, -127.28464335429595
10190, 18510B, -129.64584771967085
10191, 29649B, -129.39938515912712
10192, 71072D, -127.55644229005857
10193, 9210H, -129.75770094541744
10194, 3217Z, -129.97796788841626
10195, 34430D, -129.829041900451
10196, 4886X, -130.00059550050233
10197, 14805A, -128.34598169409148
10198, 95307B, -130.21103243314167
10199, 44654A, -129.22987739058598
10200, 5606E, -128.2489497465748
10201, 95226A, -129.80663020674152
10202, 3455V, -130.15241538518748
10203, 38456A, -130.09349366393448
10204, 99441F, -130.0047502517928
10205, 3818D, -130.51595684428264
10206, 18908A, -130.1939064266987
10207, 87711B, -130.03760897299213
10208, 39347A, -128.2336786376373
10209, 36689D, -130.44750886399694
10210, 61736A, -130.8570877827451
10211, 2748B, -130.44085084200353
10212, 20W, -129.96989602693026
10213, 41618E, -130.79192882320683
10214, 14683D, -130.16689828743299
10215, 45009W, -130.99381100172653
10216, 20541A, -128.20130912994713
10217, 499F, -130.43867867727099
10218, 75861B, -130.67565873557353
10219, 23896D, -128.6736128537239
10220, 1025B, -130.8769405931419
10221, 1408E, -131.45079967350753
10222, 72301C, -131.661404445027
10223, 772E, -131.23169199912795
10224, 99686B, -126.52144219589324
10225, 1808A, -131.26357788744167
10226, 703F, -131.234919823033
10227, 41998E, -131.63045335821883
10228, 1594B, -130.82278178189608
10229, 39599E, -130.53938105519626
10230, 4303D, -131.74541541677252
10231, 64900A, -131.44142094249082
10232, 69195A, -131.29118315775446
10233, 755F, -131.67999162323287
10234, 4393C, -131.19322330234465
10235, 46098B, -131.6963273838721
10236, 96290A, -131.94632833794833
10237, 52855A, -129.30533931471567
10238, 9210C, -131.51277460366953
10239, 87490X, -131.35597726601878
10240, 84373B, -131.73959597801962
10241, 92244B, -131.7831284656555
10242, 1481A, -132.12484883641784
10243, 82718B, -131.3250316981459
10244, 96223C, -131.68644996052183
10245, 36116E, -131.51857067333654
10246, 77174C, -131.52560495604473
10247, 594A, -132.24908840260474
10248, 56656A, -130.72614106660302
10249, 9343A, -131.6152826396593
10250, 5897N, -132.81571641406785
10251, 81093B, -132.3693312378449
10252, 1736D, -130.91596106439727
10253, 3773Y, -132.1342402501831
10254, 5298C, -132.14631640511703
10255, 10E, -132.80787726429543
10256, 45426A, -132.39157825629474
10257, 91021A, -132.23032603412096
10258, 96504B, -132.40731552435813
10259, 3355D, -130.57478829650563
10260, 55217C, -131.8394566943444
10261, 61688A, -132.2562145739084
10262, 97605C, -131.88588599846383
10263, 15486K, -132.23002694062222
10264, 6527B, -132.4430664486582
10265, 64064D, -132.27985466648366
10266, 93000A, -132.6701160735696
10267, 1530A, -132.5398163062943
10268, 76607Y, -132.7557273570627
10269, 33848Z, -132.41543912076656
10270, 1306D, -131.6031603194276
10271, 13115C, -132.4498886080448
10272, 83338A, -132.803476617062
10273, 74100T, -133.1418346048267
10274, 45250T, -132.98398940443354
10275, 49957F, -132.3190583180116
10276, 39045B, -132.6138891135005
10277, 63544D, -132.6183795085628
10278, 1506P, -132.88703647408943
10279, 70888A, -131.70340768032924
10280, 20468F, -132.7253374603354
10281, 43125D, -132.57197454665527
10282, 97979A, -133.32625952126878
10283, 52718B, -134.05699059656163
10284, 1774B, -133.2402488138549
10285, 1072C, -133.4410303297972
10286, 45539C, -133.0857005711192
10287, 4610K, -133.76573342608813
10288, 1718W, -133.4412881645018
10289, 56332U, -130.74861107096865
10290, 58072C, -133.7834008178595
10291, 28357B, -133.12391761872465
10292, 6297B, -133.01631259954615
10293, 5106B, -133.22760811539575
10294, 6527A, -133.44293780374187
10295, 2941F, -133.4938052978717
10296, 42075A, -133.34636516103885
10297, 11591T, -132.69206456243046
10298, 14082F, -133.53778819981025
10299, 41510A, -134.02185499035593
10300, 72477A, -133.2947485764535
10301, 36955A, -133.33702983625568
10302, 299Z, -134.07882200757268
10303, 13056D, -133.7343672589373
10304, 30049B, -133.44091239880865
10305, 11462A, -134.1412821754972
10306, 17819F, -133.6684424631191
10307, 68064K, -134.5399995606148
10308, 8931H, -134.0546660012489
10309, 19379A, -135.15172587949226
10310, 28625W, -132.65524860785354
10311, 663P, -134.2047690009704
10312, 5937B, -134.96072068621925
10313, 19140B, -134.83552710833047
10314, 99197S, -134.875606473569
10315, 11577H, -133.55590484429018
10316, 12366B, -131.74195904736283
10317, 16700A, -134.256680411756
10318, 52548A, -134.01407359782078
10319, 4621C, -135.01765243255758
10320, 85963D, -134.03325855237475
10321, 57130A, -135.22915760034013
10322, 1965N, -134.7742755162133
10323, 16552A, -134.43389539991873
10324, 31033D, -133.9477777406638
10325, 29135C, -134.6320648882633
10326, 123A, -133.4632578762225
10327, 76892B, -134.82417639475176
10328, 99330C, -134.17694868137528
10329, 60320B, -134.30257579012235
10330, 23098B, -133.37891850936603
10331, 1759P, -134.9276577466523
10332, 95206X, -134.63498044951055
10333, 75833E, -134.4002198673351
10334, 11559Y, -135.41969837160656
10335, 12012D, -133.58533961366663
10336, 8771Y, -134.98340617269406
10337, 508T, -134.51060739423428
10338, 3355E, -133.3515743180931
10339, 22862A, -134.86419793248623
10340, 706A, -132.8582765700804
10341, 4911D, -133.4173462716719
10342, 92999B, -130.38300864937347
10343, 1044B, -135.62596080080823
10344, 54493D, -134.74120564503204
10345, 5842B, -134.98066376406098
10346, 2148N, -135.1274944003394
10347, 26453K, -133.81251325105362
10348, 11603A, -135.16281676738694
10349, 10001S, -135.23058503962753
10350, 40591A, -135.14117889338394
10351, 25099C, -134.97550864904878
10352, 4393G, -135.37625717794583
10353, 90588B, -135.32071649444055
10354, 33172M, -135.52660283201328
10355, 8613X, -135.89024258132048
10356, 95569D, -136.2685183808125
10357, 37377B, -135.99062977618877
10358, 9553B, -135.6754363323477
10359, 19383C, -135.9160194866887
10360, 77112A, -134.41046217076584
10361, 4850A, -134.6163836690474
10362, 40930A, -136.93621298082064
10363, 8637B, -135.8684337880486
10364, 60539A, -135.30521111570292
10365, 69961A, -136.37250566537062
10366, 93129C, -136.06658267011295
10367, 66423A, -135.89736925162984
10368, 14316A, -134.59322265098223
10369, 65061A, -135.85494715638703
10370, 1898H, -136.03998540516892
10371, 3300F, -136.73525964970162
10372, 52392D, -133.7781970697191
10373, 60883M, -134.97483983190483
10374, 3343G, -137.0119771834079
10375, 18019D, -135.84128752349082
10376, 78759H, -136.93284127554554
10377, 93307A, -133.59722195463348
10378, 50674T, -136.5602620317419
10379, 80008S, -136.75437002411974
10380, 40471A, -136.06828236542185
10381, 59759A, -136.11150318809587
10382, 71730A, -136.62486908908215
10383, 75442G, -137.12773660958914
10384, 9019H, -136.88611087589715
10385, 25780A, -137.17641879116144
10386, 18204B, -135.2285301073065
10387, 6546H, -136.77192372062547
10388, 67435B, -136.9570138493076
10389, 11040A, -136.86404139786515
10390, 54755G, -137.03708103927664
10391, 27905J, -137.58509299909957
10392, 10012J, -137.28603944851864
10393, 66800G, -137.39854372612226
10394, 11986W, -137.12831435750903
10395, 28300A, -136.97234844027915
10396, 14433B, -137.04838848708084
10397, 9545S, -137.43552017977584
10398, 75432A, -136.76253297946914
10399, 21669A, -136.93845708957136
10400, 11473A, -136.89886890850292
10401, 3774K, -134.983899736232
10402, 97230B, -133.52716326116928
10403, 30526W, -137.70546618473222
10404, 64822A, -138.4966817698449
10405, 23430B, -137.04202152618817
10406, 71610Z, -135.5455121873741
10407, 466A, -137.8834067686056
10408, 98808A, -137.81126118488476
10409, 9039V, -138.3172710621573
10410, 14246A, -137.3744636729527
10411, 4863K, -137.55576731901485
10412, 72301B, -137.91387188655602
10413, 40404Y, -137.91486265919454
10414, 95694A, -138.6140878759525
10415, 86744T, -137.81265307308792
10416, 6122E, -138.47129782869345
10417, 16680A, -137.49529884142464
10418, 18760B, -137.8595200762927
10419, 3327F, -138.36602549986145
10420, 8052A, -138.06137582860526
10421, 30518A, -138.28568368170335
10422, 9225B, -137.98602640426003
10423, 63857H, -138.04407459979018
10424, 75776B, -137.88892927668118
10425, 9045A, -138.1035369648041
10426, 34926A, -136.92864671632313
10427, 58676E, -138.56038398383274
10428, 7842E, -138.2518527566533
10429, 35092B, -138.59680514737437
10430, 2626A, -138.96556026968753
10431, 10800B, -138.7199414160953
10432, 18055B, -138.2484071723207
10433, 48953F, -138.60674525693648
10434, 66744A, -138.2508009752023
10435, 33042B, -138.45572445806135
10436, 1599D, -139.04074281839615
10437, 20164V, -138.41073970712554
10438, 5971A, -138.77444321712244
10439, 57356H, -138.77602799561205
10440, 89437C, -138.27904054024975
10441, 2664H, -138.7338439476248
10442, 83941B, -139.1731608106136
10443, 54416X, -138.85350226372987
10444, 755A, -136.51547515995196
10445, 77275D, -139.16289552803474
10446, 3182A, -138.56053597837
10447, 1680B, -138.8690096214873
10448, 6986E, -139.73082587348014
10449, 69296B, -139.2407935282773
10450, 94A, -139.63756592548958
10451, 76694A, -139.16145079801737
10452, 47874B, -139.13005596953772
10453, 54006Z, -136.8392555118642
10454, 79192B, -139.15300358251898
10455, 94362A, -139.09749583726872
10456, 83123A, -137.66961581790258
10457, 2079B, -138.8824144968245
10458, 47114A, -139.9175800295317
10459, 46151J, -140.11973450411915
10460, 5840A, -139.31391041690904
10461, 46151W, -140.20188335103833
10462, 6659E, -140.0824017519404
10463, 77938A, -139.00343590628933
10464, 8756Z, -139.75078448463222
10465, 56448D, -139.58732716959696
10466, 52718G, -140.77329443573694
10467, 2140A, -139.60209191528787
10468, 96911A, -139.3381386872727
10469, 86832A, -140.46117240503673
10470, 74105A, -139.3351651073874
10471, 75232A, -140.21150600278943
10472, 83110B, -140.61723274018604
10473, 9378W, -140.63096796166752
10474, 45577A, -139.7080002369613
10475, 99131J, -140.3826850430814
10476, 8154B, -140.50391435069628
10477, 50145C, -140.1130827674501
10478, 55641B, -140.72667221801817
10479, 1575H, -141.05927291865552
10480, 8188M, -138.99487441109648
10481, 40217A, -140.4903990898756
10482, 59310A, -140.91527168921357
10483, 8249D, -140.85183140928427
10484, 16747V, -139.5021199596583
10485, 2709C, -139.40374048320902
10486, 9019W, -140.77266136501447
10487, 84886C, -140.62388202310217
10488, 4393X, -140.9680388371399
10489, 53202S, -141.4925903645027
10490, 99267Z, -138.99931059423704
10491, 7282X, -141.23190925901412
10492, 64064V, -141.7485116026242
10493, 83686E, -141.39523887520795
10494, 95204B, -140.91857331851926
10495, 6634F, -140.94550077831354
10496, 19896C, -136.58803933239543
10497, 81018A, -141.33425095945051
10498, 2037C, -141.3559441041827
10499, 7619Y, -141.91439438059757
10500, 99905B, -141.14015039992026
10501, 22000D, -141.56589962046058
10502, 20281B, -142.06849676172712
10503, 21063J, -141.72839051110478
10504, 613X, -141.9034717439821
10505, 14819C, -141.948944612987
10506, 75409B, -141.81973925081715
10507, 71667B, -142.0017362217833
10508, 6390K, -141.58165045515472
10509, 81718A, -142.08973023095126
10510, 11128C, -140.2431225239242
10511, 16859F, -142.51147588148248
10512, 244Z, -137.47049973072794
10513, 64064B, -141.8478738492125
10514, 98268B, -141.942922694093
10515, 97031B, -141.98330995521334
10516, 167G, -142.77717284916884
10517, 37101X, -142.42166889197395
10518, 45416B, -142.18556870365484
10519, 4454X, -143.24649623110378
10520, 9545W, -140.50384430594033
10521, 80075K, -142.3572487649043
10522, 79001C, -141.53219119423545
10523, 52455B, -140.24816329208915
10524, 42501E, -142.6354320895944
10525, 76546A, -143.36816524326295
10526, 66722B, -142.69461597137797
10527, 41120Z, -142.53307820731447
10528, 56549D, -141.28940722649602
10529, 57432K, -143.18740604675565
10530, 50395A, -142.69251805470176
10531, 72444A, -143.04064793826407
10532, 19999D, -142.86097453979227
10533, 78705G, -143.02416681488205
10534, 22635B, -142.76684269538492
10535, 12213A, -142.77516413667598
10536, 92244A, -143.27670784143487
10537, 99966A, -143.13713024805867
10538, 90R, -142.79873385768244
10539, 9888B, -143.3625004920853
10540, 85082E, -143.233232594331
10541, 27155A, -143.46775458057792
10542, 1365G, -143.88428491707108
10543, 77774E, -142.93491267727188
10544, 61700B, -143.62510374451492
10545, 3725C, -144.01432307425452
10546, 99928D, -143.04468068529764
10547, 85082D, -143.5595381895978
10548, 15151C, -144.0371528595907
10549, 3699A, -143.60967980275424
10550, 97445Z, -143.31479326683757
10551, 5868F, -140.7857305772796
10552, 81183C, -144.07735206937537
10553, 93585B, -143.9362600812015
10554, 467D, -142.5454204401346
10555, 15520A, -144.48849746653303
10556, 25304C, -143.82730640686665
10557, 45135D, -143.75596886197195
10558, 24118C, -142.78911624004138
10559, 96504X, -144.16569103807802
10560, 466D, -144.64962403207855
10561, 61700A, -144.68367802083145
10562, 9012A, -145.2216327655702
10563, 43160A, -144.2911014460294
10564, 96985B, -144.99393996523497
10565, 33309A, -142.41729197959913
10566, 84886B, -144.338919794321
10567, 10565B, -145.18869435416863
10568, 49627B, -145.12407695517408
10569, 81042B, -144.64391589993286
10570, 10173Z, -144.65532247851598
10571, 93706C, -145.3995605301185
